country,original_title,year,genre,avg_vote,worlwide_gross_income
USA,One Last Thing...,2005,Comedy,6.6,13334
USA,Hugo Pool,1997,Comedy,5.1,13330
Croatia,Put lubenica,2006,Drama,6.6,13327
UK,Freebird,2008,Comedy,5.5,13326
Romania,Portretul luptãtorului la tinerete,2010,Action,7.8,13314
USA,Violet Tendencies,2010,Comedy,6.2,13304
USA,Sherman's Way,2008,Comedy,5.4,13282
Brazil,O Caminho das Nuvens,2003,Drama,6.6,13278
USA,The Specials,2000,Action,5.8,13276
USA,I Am Fear,2020,Horror,4,13266
India,Iraivi,2016,Crime,8,13263
USA,April Apocalypse,2013,Comedy,5,13261
Germany,Kaddisch für einen Freund,2012,Comedy,7,13251
Turkey,Oldu mu simdi?,2016,Adventure,2.7,13250
Argentina,Los sonámbulos,2019,Drama,6.4,13249
France,L'idole,2002,Drama,6,13244
USA,Days and Nights,2014,Comedy,4.7,13243
India,Kalloori,2007,Drama,7.3,13230
USA,Harold,2008,Comedy,5.5,13229
India,Veyyil,2006,Drama,7.7,13222
India,Sindhubaadh,2019,Action,5.2,13220
Denmark,Danmarks sønner,2019,Drama,6.4,13219
Sweden,Bröderna Lejonhjärta,1977,Drama,7.2,13184
France,La garce,1984,Thriller,5.2,13173
Turkey,Daraa,2018,Action,6.3,13162
Turkey,Masallardan Geriye Kalan,2020,Romance,3.6,13142
Japan,Dou cha,2008,Drama,5,13142
USA,Red Surf,1989,Action,3.7,13136
Denmark,Lust och fägring stor,1995,Drama,6.9,13128
India,Jaya Janaki Nayaka,2017,Action,5.1,13125
France,La peau douce,1964,Drama,7.5,13118
Hong Kong,Lady Bloodfight,2016,Action,5.6,13109
Australia,Blame,2010,Drama,5.6,13104
Brazil,Valsa para Bruno Stein,2007,Drama,5.9,13102
USA,The Trouble with Bliss,2011,Comedy,5.3,13093
Australia,Ellipsis,2017,Drama,6.1,13067
USA,Nothing But a Man,1964,Drama,8,13063
Italy,Fiore gemello,2018,Drama,6.1,13062
Spain,Cría cuervos,1976,Drama,8,13029
India,MSG: The Messenger of God,2015,Action,5.9,13025
USA,The Lady Eve,1941,Comedy,7.8,13020
USA,Provinces of Night,2010,Drama,6.1,12971
Spain,Ira,2016,Crime,5.5,12968
Hong Kong,Voyage,2013,Drama,4.6,12965
USA,Like Me,2017,Crime,5.3,12965
USA,Skid Marks,2007,Action,3.5,12959
USA,Little Boy Blue,1997,Drama,6.3,12958
Croatia,Ustav Republike Hrvatske,2016,Comedy,7.6,12954
USA,Puss in Boots,1988,Fantasy,6.4,12951
Spain,Miel para Oshún,2001,Comedy,6.3,12950
USA,Last Rampage: The Escape of Gary Tison,2017,Action,5.7,12944
Spain,Alpha,2013,Action,5.3,12939
France,Clément,2001,Drama,6.2,12934
Belgium,Wolfsbergen,2007,Drama,6,12930
Hong Kong,Soundless Wind Chime,2009,Drama,6.4,12922
Ireland,Rewind,2010,Thriller,4.9,12916
Chile,Coronación,2000,Drama,6.8,12908
Belgium,Nadine,2007,Drama,6.3,12905
USA,A Green Story,2012,Biography,5.5,12901
Australia,Walk the Talk,2000,Comedy,4.5,12900
USA,America So Beautiful,2001,Drama,5.5,12882
France,J'entends plus la guitare,1991,Drama,6.9,12876
Belgium,Lost Persons Area,2009,Drama,5.5,12860
Turkey,Orada,2009,Drama,5.7,12858
India,Kanne Kalaimaane,2019,Drama,6.3,12855
Brazil,Serra Pelada,2013,Drama,7,12854
USA,Permanent,2017,Comedy,5.5,12847
USA,The Taqwacores,2010,Drama,6,12839
USA,The Art of Being Straight,2008,Comedy,4.9,12831
Portugal,Juventude em Marcha,2006,Drama,7,12801
Israel,Junction 48,2016,Action,6.7,12795
UK,Boxing Day,2012,Drama,5.9,12792
USA,Kill Chain,2019,Action,5,12787
Germany,Kontakt,2005,Drama,7,12787
Senegal,Ndeysaan,2001,Drama,6.8,12776
Sweden,Förtroligheten,2013,Drama,4.4,12774
USA,Lake City,2008,Crime,5.8,12767
Japan,Gokudô daisenso,2015,Action,5.5,12756
Portugal,Uma Vida Sublime,2018,Drama,6.2,12751
Canada,Z,2019,Horror,5.6,12751
UK,Just Ask for Diamond,1988,Adventure,6.1,12751
Slovenia,Izbrisana,2018,Drama,6.9,12748
France,"Moi, Michel G., milliardaire, maître du monde",2011,Comedy,5.7,12730
USA,Virginia,2010,Drama,5.4,12728
UK,War of the Buttons,1994,Adventure,7.4,12712
West Germany,Cobra Verde,1987,Adventure,7,12702
Germany,Rammbock,2010,Action,6.3,12699
Denmark,Vinterbrødre,2017,Drama,6.5,12685
Australia,The Time Guardian,1987,Action,4.3,12682
UK,The Man Who Would Be King,1975,Adventure,7.8,12678
India,Kaththi Sandai,2016,Action,3.2,12670
India,Lipstick Under My Burkha,2016,Drama,6.8,12657
France,Automne,2004,Crime,5.9,12655
Romania,Dupa-amiaza unui tortionar,2001,Biography,7.6,12646
Japan,Fisshu sutôrî,2009,Action,7.6,12640
USA,August,2008,Drama,5.3,12636
Slovenia,Ivan,2017,Drama,7.1,12633
UK,Bhopal: A Prayer for Rain,2014,Drama,7.2,12628
USA,Sita Sings the Blues,2008,Animation,7.6,12619
India,Sethupathi,2016,Action,7.2,12617
USA,Lansdown,2001,Thriller,3.6,12614
USA,Adam & Evil,2004,Horror,3.2,12609
USA,Gory Gory Hallelujah,2003,Comedy,4.1,12604
USA,Buddy Boy,1999,Drama,6.4,12597
France,Boy Meets Girl,1984,Drama,7,12589
India,Husbands in Goa,2012,Comedy,3.7,12588
USA,Around June,2008,Animation,5,12578
UK,May I Kill U?,2012,Comedy,5.7,12571
Peru,No Me Digas Solterona,2018,Comedy,6.4,12564
USA,My Art,2016,Drama,4,12554
USA,Daltry Calhoun,2005,Comedy,5.1,12551
USA,Jake's Corner,2008,Drama,5.7,12522
Italy,La città delle donne,1980,Comedy,7,12516
USA,Midnight,1939,Comedy,7.9,12513
Turkey,Jinna: Karabasan,2019,Horror,2.6,12510
USA,Hit Me,1996,Crime,5.4,12500
Australia,Here I Am,2011,Drama,5.6,12500
France,Les diaboliques,1955,Crime,8,12498
Egypt,Fi shaket Masr El Gedeeda,2007,Drama,7.1,12481
Turkey,Locman,2018,Drama,5.9,12463
USA,To Have and Have Not,1944,Adventure,7.8,12459
Pakistan,Dukhtar,2014,Drama,7,12452
Portugal,Ramiro,2017,Drama,5.9,12445
Serbia,Sutra ujutru,2006,Drama,6.8,12435
Poland,Aniol w Krakowie,2002,Comedy,5.9,12431
India,Bell Bottom,2019,Comedy,8.4,12419
Italy,Pasqualino Settebellezze,1975,Comedy,7.8,12408
South Africa,Cold Harbour,2013,Action,5.3,12402
Brazil,Amores Urbanos,2016,Comedy,6.4,12388
Australia,Back of the Net,2019,Family,5.1,12381
UK,Gholam,2017,Crime,5.6,12378
USA,Spin,2003,Drama,6.3,12355
Turkey,Anayurt Oteli,1987,Crime,7.6,12328
Canada,3 Needles,2005,Drama,6.3,12327
Turkey,Karnaval,2013,Drama,6.3,12323
Romania,Cel ales,2015,Drama,7.1,12319
Spain,Año Mariano,2000,Comedy,4.3,12318
Turkey,Sari sicak,2017,Drama,5.9,12313
USA,The Dust Factory,2004,Drama,6,12311
Pakistan,Chambaili,2013,Crime,7.7,12296
France,Jours de France,2016,Comedy,5.8,12273
USA,The Living Wake,2007,Comedy,6.3,12232
USA,True Friends,1998,Drama,5.6,12231
Russia,Progulka,2003,Drama,7.3,12231
Malaysia,The Malay Chronicles: Bloodlines,2011,Action,3.7,12211
USA,Man in the Chair,2007,Comedy,7.1,12210
USA,Darkness Rising,2017,Horror,3.3,12198
India,Kirik Party,2016,Comedy,8.4,12195
Turkey,Ve Panayir Köyden Gider,2015,Drama,4.8,12190
Bangladesh,Dhaka Attack,2017,Action,7.8,12181
USA,Judgment at Nuremberg,1961,Drama,8.2,12180
Brazil,Avanti popolo,2012,Drama,6.1,12159
Germany,Der müde Tod,1921,Drama,7.7,12156
USA,Greetings from Tim Buckley,2012,Drama,6.1,12155
USA,Daniel Isn't Real,2019,Fantasy,6,12143
India,Dil Juunglee,2018,Comedy,3.9,12138
Thailand,Kraben rahu,2018,Drama,6.7,12135
Japan,Yuki ni negau koto,2005,Drama,6.8,12113
Iceland,Börn,2006,Drama,7.3,12099
USA,The Last Broadcast,1998,Horror,5.3,12097
USA,Close Call,2004,Action,4.1,12077
South Korea,Sonyeo x sonyeo,2007,Comedy,5.4,12071
Germany,Coconut Hero,2015,Comedy,6.3,12058
Finland,Armomurhaaja,2017,Drama,6.8,12057
Colombia,Adiós entusiasmo,2017,Drama,6.5,12052
USA,Imprisoned,2018,Drama,5.1,12050
Canada,The Last Man,2019,Action,3.8,12047
USA,Dreaming of Joseph Lees,1999,Romance,6.5,12044
UK,Quartet,1981,Drama,6.4,12042
Turkey,Çakallarla Dans 3: Sifir Sikinti,2014,Comedy,5.1,12024
USA,The Dogwalker,2002,Drama,6.9,12024
Turkey,Cereyan,2017,Thriller,4.5,12008
Canada,The Vindicator,1986,Action,5.1,12000
USA,Shaye & Kiki,2004,Animation,6.8,12000
USA,Rick,2003,Comedy,6,11991
Taiwan,Ren yu duo duo,2005,Drama,5.8,11984
USA,All Babes Want to Kill Me,2005,Comedy,4,11975
USA,Christmas All Over Again,2016,Comedy,4.2,11972
Spain,El sur,1983,Drama,7.9,11959
Germany,Das merkwürdige Kätzchen,2013,Comedy,6.6,11956
France,Au galop,2012,Comedy,6.1,11953
USA,Last Stop for Paul,2006,Comedy,6.4,11951
Australia,Jasper Jones,2017,Drama,6.5,11951
USA,The Go-Getter,2007,Comedy,6.6,11931
Canada,Antisocial 2,2015,Horror,4.5,11924
Israel,Asphalt Zahov,2000,Drama,6.6,11907
Japan,Fukushû suru wa ware ni ari,1979,Crime,7.8,11891
USA,Hollywould,2019,Crime,3.6,11888
USA,Pat and Mike,1952,Comedy,7,11884
India,Rush,2012,Crime,3.7,11878
Argentina,Vagón fumador,2001,Drama,5.1,11871
USA,Quid Pro Quo,2008,Drama,6.2,11864
USA,Far from Home,1989,Crime,5.5,11859
USA,Caught in the Crossfire,2010,Action,4.4,11850
France,Les parents terribles,1948,Drama,6.9,11818
UK,Janice Beard 45 WPM,1999,Comedy,6.1,11816
India,Pokkiri Raja,2016,Comedy,3.5,11794
Japan,Tôkyô kôen,2011,Drama,6.3,11785
Japan,Tsuki no sabaku,2001,Drama,6.2,11783
India,Bachke Rehna Re Baba,2005,Comedy,2.6,11780
USA,The Dry Land,2010,Drama,5.6,11777
USA,The Perception,2018,Mystery,4.6,11769
India,Pattabhiraman,2019,Drama,7,11760
Argentina,"Muere, monstruo, muere",2018,Drama,5.4,11759
UK,Faintheart,2008,Comedy,6.3,11753
USA,Summer '03,2018,Comedy,5.4,11746
Spain,La mano invisible,2016,Drama,6.3,11743
USA,Rid of Me,2011,Comedy,6.7,11740
Japan,Un couple parfait,2005,Drama,6.7,11712
USA,Fury,1936,Crime,7.9,11712
USA,Hell's Kitchen,1998,Crime,4.7,11710
USA,Breaking Up,1997,Comedy,4.9,11690
India,Chal Man Jeetva Jaiye,2017,Drama,8.7,11682
France,Un homme perdu,2007,Drama,5.4,11678
USA,Pontiac Moon,1994,Drama,5.7,11669
Bulgaria,Irina,2018,Drama,6.5,11665
Ireland,Halal Daddy,2017,Comedy,4.4,11662
Russia,Zhit,2010,Action,7.2,11661
Canada,Home Is Where the Hart Is,1987,Comedy,4.5,11660
Turkey,Zefir,2010,Drama,6.2,11660
South Africa,Discreet,2008,Drama,5.7,11642
Turkey,Balik,2014,Drama,6,11642
USA,36 Saints,2013,Thriller,2.7,11640
India,Tharai Thappattai,2016,Action,5.6,11640
Jamaica,Sprinter,2018,Drama,6.1,11622
Peru,Locos de Amor 2,2018,Musical,5.3,11610
Colombia,Los colores de la montaña,2010,Drama,7.1,11604
USA,The Tribes of Palos Verdes,2017,Drama,5.8,11603
China,Wo 11,2011,Crime,7.1,11599
India,Vanakkam Chennai,2013,Comedy,5.8,11594
Taiwan,Hu gu po,2005,Horror,1.4,11587
USA,Storm Catcher,1999,Action,4.3,11580
Indonesia,Modus Anomali,2012,Thriller,5.5,11575
Argentina,Familia sumergida,2018,Drama,6.3,11565
USA,Intoxicating,2003,Drama,4.8,11560
Czech Republic,DonT Stop,2012,Drama,6.4,11560
Puerto Rico,The Preppie Connection,2015,Crime,6.1,11558
USA,River of Grass,1994,Drama,6.6,11553
Czech Republic,Polski film,2012,Comedy,6.2,11552
Canada,Paul à Québec,2015,Comedy,7.1,11552
Argentina,Los Inocentes,2015,Horror,5.2,11546
Israel,Baba Joon,2015,Drama,6.6,11541
USA,Girl Play,2004,Comedy,4.5,11523
Turkey,Damat Kogusu,2017,Crime,6.5,11514
USA,Elektra Luxx,2010,Comedy,5.1,11514
Canada,The Grizzlies,2018,Biography,7.5,11511
Hungary,Egy hét Pesten és Budán,2003,Drama,6.3,11508
UK,"The Tulse Luper Suitcases, Part 2: Vaux to the Sea",2004,Adventure,6.8,11504
USA,Peter and Vandy,2009,Drama,6.3,11495
Germany,Herbert,2015,Drama,7.1,11485
Germany,Die Kleinen und die Bösen,2015,Comedy,5.6,11484
USA,Manfast,2003,Comedy,3.5,11480
India,Pappa Tamne Nahi Samjaay,2017,Comedy,6.7,11471
Turkey,Mar,2012,Drama,5.9,11456
USA,Waltzing Anna,2006,Comedy,5.1,11455
Belgium,Je suis à toi,2014,Comedy,6.5,11449
Canada,Whole New Thing,2005,Comedy,6.6,11445
UK,Whisky Galore!,1949,Comedy,7.2,11444
UK,Gardens of the Night,2008,Drama,6.9,11436
USA,A Time to Love and a Time to Die,1958,Drama,7.7,11431
USA,The Mesmerist,2002,Comedy,5.1,11422
Canada,Les 3 p'tits cochons 2,2016,Comedy,6.4,11414
USA,The Killing of a Chinese Bookie,1976,Crime,7.4,11406
India,Anuraga Karikkin Vellam,2016,Comedy,7.2,11405
Italy,Iron Warrior,1987,Action,3,11385
UK,Brakes,2016,Comedy,4.8,11352
Spain,La plaga,2013,Drama,7,11343
India,Doordarshan,2020,Comedy,6.2,11336
Sweden,Sommarnattens leende,1955,Comedy,7.8,11329
Egypt,Qalb el-Asad,2013,Drama,3.4,11328
Italy,Rocco e i suoi fratelli,1960,Crime,8.3,11328
Philippines,Ulan,2019,Drama,7.3,11327
India,Bhaskar Oru Rascal,2018,Action,4.7,11325
France,Rendez-vous de juillet,1949,Comedy,7.2,11321
Bulgaria,Viktoria,2014,Drama,6.4,11314
Vietnam,Vê Si Sài Gòn,2016,Action,2.6,11314
India,Gulaebaghavali,2018,Action,5.3,11313
Germany,"Otto; or, Up with Dead People",2008,Comedy,5.3,11295
USA,Live Freaky Die Freaky,2006,Animation,5,11290
India,Dishkiyaoon,2014,Action,5.2,11288
Argentina,5.5.5,2013,Drama,6.1,11273
Iraq,L'aube du monde,2008,Drama,6.2,11269
USA,Looking for Palladin,2008,Comedy,5.6,11268
USA,Bullitt County,2018,Action,4.8,11257
USA,Daylight's End,2016,Action,5.4,11257
Australia,In Like Flynn,2018,Action,5.2,11255
Taiwan,Di si zhang hua,2010,Drama,6.9,11254
Canada,Neverwas,2005,Drama,6.6,11246
USA,Hacker,2016,Crime,6.2,11239
Ireland,The Flag,2016,Comedy,6.3,11239
USA,A Woman of Paris: A Drama of Fate,1923,Drama,7,11233
Philippines,Aurora,2018,Horror,4.3,11232
India,Ye Re Ye Re Paisa,2018,Comedy,6.4,11219
UK,It's a Lot,2013,Comedy,2.8,11211
USA,Fat Girls,2006,Comedy,4.8,11204
India,Thee,1981,Action,6.7,11184
USA,Children of Invention,2009,Drama,6.4,11183
Canada,La moitié gauche du frigo,2000,Comedy,7,11180
USA,Bringing Up Baby,1938,Comedy,7.9,11180
USA,Saved by Grace,2016,Drama,5.8,11172
Bulgaria,Tête baissée,2015,Crime,6.4,11161
USA,The Honey Pot,1967,Comedy,6.9,11159
India,Seethakaathi,2018,Drama,7,11159
Russia,Angely revolyutsii,2014,Drama,6.6,11147
USA,"Now, Forager",2012,Drama,6.5,11146
Czech Republic,Prezít svuj zivot (teorie a praxe),2010,Animation,7.3,11133
India,Samar,2013,Action,5.5,11132
Canada,Parallel,2018,Drama,6.4,11132
Uruguay,La demora,2012,Drama,7.3,11122
Iceland,Á annan veg,2011,Comedy,6.6,11113
USA,InSight,2011,Drama,4.9,11100
Italy,Ci vediamo a casa,2012,Comedy,5.2,11097
Finland,Bunny the Killer Thing,2015,Action,4.3,11082
Germany,Lollipop Monster,2011,Drama,6.5,11075
France,Mon colonel,2006,Crime,7,11069
India,Natasaarvabhowma,2019,Action,6.9,11063
India,Ankahee,2006,Biography,4.1,11062
UK,The Hooligan Factory,2014,Comedy,4.8,11060
Portugal,O Caderno Negro,2018,Drama,5.4,11057
USA,The Notorious Landlady,1962,Comedy,6.8,11040
Kazakhstan,Podarok Stalinu,2008,Drama,7,11036
Italy,Benzina,2001,Crime,5.3,11023
India,Hara Hara Mahadevaki,2017,Comedy,5.3,11009
USA,The Conrad Boys,2006,Drama,6,11001
USA,Pauly Shore Is Dead,2003,Comedy,4.4,11000
USA,Manito,2002,Drama,6.7,11000
China,Jiao qu de niao,2018,Drama,5.7,10997
Colombia,Los viajes del viento,2009,Drama,7.4,10988
USA,Nereus,2018,Horror,3.6,10982
USA,Cheyenne Autumn,1964,Drama,6.8,10980
USA,Just Before I Go,2014,Comedy,6.4,10970
USA,Digging Up the Marrow,2014,Biography,5.8,10969
USA,Very Good Girls,2013,Drama,6,10963
UK,Wreckers,2011,Drama,6,10962
New Zealand,Toy Love,2002,Comedy,5.8,10960
Australia,Beckoning the Butcher,2014,Drama,4.7,10955
UK,The Lavender Hill Mob,1951,Comedy,7.6,10945
China,Never Said Goodbye,2016,Romance,6.5,10935
Italy,Bal-Can-Can,2005,Action,7.7,10932
Japan,Kaze no iro,2017,Drama,5.7,10925
Iran,Ta'm e guilass,1997,Drama,7.7,10923
Japan,Shindô,2007,Drama,6.4,10921
India,Gulabjaam,2018,Comedy,8.2,10915
Germany,Playoff,2011,Drama,5.3,10905
France,Stardom,2000,Drama,5.6,10886
Australia,The Gateway,2018,Sci-Fi,5.4,10878
India,Jarugandi,2018,Comedy,5.4,10877
Italy,L'arrivo di Wang,2011,Mystery,5.8,10870
USA,The Crossbreed,2017,Horror,2.3,10864
South Korea,Eo-ddeon bang-moon,2009,Drama,6.3,10864
USA,Swap,2016,Action,4.2,10857
USA,Mentor,2006,Drama,6.2,10856
Romania,Coborâm la prima,2018,Drama,7.2,10852
Turkey,Mavi bisiklet,2016,Drama,6.8,10850
USA,Brain on Fire,2016,Biography,6.6,10846
USA,What Happened Last Night,2016,Comedy,3.8,10844
USA,Julius Caesar,1953,Biography,7.3,10831
Mexico,Lucifer,2014,Drama,6.6,10829
USA,Bleeding Heart,2015,Drama,5.1,10815
India,Richie,2017,Action,5.3,10815
Philippines,The Day After Valentine's,2018,Romance,6.4,10815
UK,The Receptionist,2016,Drama,6.8,10814
USA,Bad Day at Black Rock,1955,Crime,7.7,10813
Finland,Ruotsalainen hetki,2014,Comedy,5.6,10810
Philippines,Masahista,2005,Drama,5.9,10800
France,French Cancan,1955,Comedy,7.3,10799
Germany,Nur eine Frau,2019,Crime,7.7,10786
USA,The Man Who Shook the Hand of Vicente Fernandez,2012,Comedy,6.1,10782
Germany,Du hast es versprochen,2012,Drama,5.8,10774
Bosnia and Herzegovina,Muskarci ne placu,2017,Drama,7.3,10774
USA,A Resurrection,2013,Horror,3.9,10730
UK,Elfie Hopkins,2012,Horror,4.6,10726
Ireland,Float Like a Butterfly,2018,Drama,5.7,10721
USA,Paris - When It Sizzles,1964,Comedy,6.4,10721
USA,Home of Phobia,2004,Comedy,5.4,10718
Sri Lanka,Gamperaliya,1963,Drama,6.9,10716
USA,The Tall Men,1955,Western,6.7,10714
Turkey,Teslimiyet,2010,Drama,5.2,10709
Argentina,Patagonia,2010,Adventure,6.8,10708
Russia,Okhotnik,2011,Drama,5.7,10705
Japan,Oyayubi sagashi,2006,Horror,5.1,10699
Ireland,Traders,2015,Thriller,6.2,10696
Canada,Hollow in the Land,2017,Drama,5.6,10688
India,Maya,2008,Drama,5.1,10686
France,You Go to My Head,2017,Drama,8.4,10682
USA,Made in Cleveland,2013,Comedy,4.9,10681
Romania,Periferic,2010,Drama,6.7,10678
UK,Blood Myth,2019,Horror,3.1,10673
France,Une enfance,2015,Drama,6.8,10667
Egypt,El hasa el sabaa,2005,Comedy,6,10666
Japan,Neko to jiichan,2019,Drama,6.7,10651
Italy,Boccaccio '70,1962,Comedy,7.1,10641
India,Oxygen,2017,Action,5.4,10640
Japan,Kowai onna,2006,Drama,6,10638
USA,Mind the Gap,2004,Comedy,7,10637
USA,The Party,1968,Comedy,7.5,10631
Denmark,Voksne mennesker,2005,Comedy,7.2,10626
USA,Lovesong,2016,Drama,6.3,10626
India,Nenjamundu Nermaiyundu Odu Raja,2019,Comedy,6.1,10611
USA,Prescience,2019,Romance,3.6,10606
Sweden,Viskningar och rop,1972,Drama,8.1,10595
USA,Arkansas,2020,Crime,5.9,10593
Chile,Ilusiones Ópticas,2009,Comedy,6.3,10591
India,Anando Brahma,2017,Comedy,6.7,10588
Denmark,Darling,2017,Drama,6.1,10585
Belgium,Monk,2017,Comedy,5.9,10580
USA,Schizopolis,1996,Comedy,6.9,10580
Egypt,Hepta: The Last Lecture,2016,Drama,7.6,10574
Germany,Ferien,2007,Drama,6.3,10567
USA,Nola,2003,Comedy,5.3,10550
USA,Motorama,1991,Adventure,6.4,10535
India,White Rainbow,2004,Drama,6.9,10529
France,Café de la plage,2001,Comedy,5.9,10525
Canada,I'll Take Your Dead,2018,Horror,5.7,10523
India,Nimir,2018,Comedy,6.3,10515
USA,Fighting Tommy Riley,2004,Drama,6.5,10514
France,Occupe-toi d'Amélie..!,1949,Comedy,6.9,10499
USA,Splinter,2006,Crime,4.8,10497
Russia,Feya,2020,Drama,5.7,10494
Norway,Kjærlighetens kjøtere,1995,Drama,7.3,10493
USA,Bride of Frankenstein,1935,Drama,7.8,10493
France,"Mange, ceci est mon corps",2007,Drama,5.4,10491
South Korea,Iri,2008,Drama,6,10486
USA,Blood Bound,2019,Horror,4.2,10463
Japan,Kame wa igai to hayaku oyogu,2005,Comedy,6.6,10458
Philippines,"Norte, hangganan ng kasaysayan",2013,Crime,7.6,10457
Russia,Nakhodka,2015,Drama,6.1,10456
Spain,La por,2013,Drama,6.3,10454
Finland,Kolme viisasta miestä,2008,Drama,6.6,10453
USA,Class Rank,2017,Comedy,6.4,10452
Vietnam,My nhân ke,2013,Action,5.4,10432
USA,Crawlspace,2016,Horror,5.1,10424
UK,Chicken,2015,Drama,6.7,10412
USA,Love in the Time of Money,2002,Comedy,5.4,10410
USA,Shanghai Calling,2012,Comedy,6.2,10400
Argentina,El agua del fin del mundo,2011,Drama,6.8,10393
India,Natpe Thunai,2019,Comedy,6.5,10374
India,Vaah! Life Ho Toh Aisi!,2005,Comedy,4.5,10363
USA,Drums Along the Mohawk,1939,Drama,7.1,10360
India,Zero Bridge,2008,Drama,6.1,10357
UK,Forget Me Not,2010,Romance,6.6,10345
Ireland,Wake Wood,2009,Drama,5.5,10342
Turkey,Mahalle,2017,Drama,5.1,10337
Philippines,The Third Party,2016,Comedy,6.1,10323
USA,Balls Out: Gary the Tennis Coach,2009,Comedy,5.5,10303
USA,The Mustanger and the Lady,2017,Romance,6.2,10298
India,Manithan,2016,Drama,6.9,10285
Sweden,Vampyrer,2008,Thriller,3.8,10282
South Korea,Moebiuseu,2013,Drama,6.4,10254
Turkey,Annemin Sarkisi,2014,Drama,6.6,10254
USA,Sullivan's Travels,1941,Adventure,7.9,10249
India,Mere Pyare Prime Minister,2018,Drama,6.8,10248
Switzerland,Mary Queen of Scots,2013,Biography,5.4,10237
USA,Amelia 2.0,2017,Drama,6.3,10233
USA,Approaching the Unknown,2016,Drama,4.8,10232
India,Android Kunjappan Version 5.25,2019,Comedy,8.3,10230
USA,Steel City,2006,Crime,6.4,10227
Colombia,Litigante,2019,Drama,6.5,10224
USA,Starry Eyes,2014,Drama,6,10220
Denmark,Allegro,2005,Drama,6.6,10208
France,Tip Top,2013,Comedy,4.8,10201
USA,Glen or Glenda,1953,Drama,4.2,10158
Argentina,Un mundo menos peor,2004,Drama,6.9,10158
USA,A Bird of the Air,2011,Drama,6.6,10152
Germany,Bunker of the Dead,2015,Action,3.9,10147
USA,Revolution #9,2001,Thriller,6.5,10133
USA,Mildred Pierce,1945,Crime,8,10128
Hungary,Guerilla,2019,Drama,5.8,10123
Switzerland,Comme des voleurs (à l'est),2006,Comedy,6.6,10122
Pakistan,Maalik,2016,Action,8.3,10121
Slovenia,Julija in alfa Romeo,2015,Comedy,5.8,10116
Brazil,Ventos de Agosto,2014,Drama,6.2,10114
Ireland,Mammal,2016,Drama,6.2,10107
USA,Beta Test,2016,Action,5.7,10104
Germany,Selbstkritik eines bürgerlichen Hundes,2017,Comedy,6.7,10081
USA,Pawn Shop Chronicles,2013,Action,5.9,10080
USA,Before I Disappear,2014,Drama,7.2,10078
USA,Little Accidents,2014,Drama,5.8,10071
India,Mohini,2018,Horror,3.3,10066
India,Jil Jung Juk,2016,Action,6.8,10064
Russia,Sumasshedshaya pomoshch,2009,Comedy,6.7,10063
Germany,Was du nicht siehst,2009,Drama,5.7,10056
USA,Rope,1948,Crime,8,10046
USA,Circle,2010,Horror,3.3,10024
India,Arjun: The Warrior Prince,2012,Animation,6.8,10017
Denmark,Forbrydelser,2004,Drama,6.8,10011
Japan,Laundry,2002,Drama,7,10008
Finland,Silmäterä,2013,Drama,6,10005
Canada,Picture Claire,2001,Thriller,5.5,10002
USA,The Do-Deca-Pentathlon,2012,Comedy,6,10000
Netherlands,Cea mai fericitã fatã din lume,2009,Comedy,6.9,9998
Taiwan,Pinoy Sunday,2009,Comedy,6.6,9996
India,Tere Bin Laden: Dead Or Alive,2016,Comedy,4.3,9995
UK,Blackwood,2014,Horror,5.3,9985
Denmark,Tempelriddernes skat,2006,Adventure,5.6,9984
Russia,Zima,2020,Drama,7.1,9984
UK,The Young Cannibals,2019,Horror,4,9963
India,Sammohanam,2018,Romance,7.6,9945
UK,I Am Nasrine,2012,Drama,5.9,9937
France,Olivia,1951,Comedy,6.9,9934
USA,Gibby,2016,Comedy,4.9,9930
Mexico,Sólo con tu pareja,1991,Comedy,6.9,9915
USA,Haunted Summer,1988,Drama,5.8,9911
USA,If I Didn't Care,2007,Mystery,4.8,9902
India,Saithan,2016,Action,6.2,9890
USA,Fix,2008,Drama,6.2,9890
Bulgaria,Sadilishteto,2014,Drama,7.4,9888
UK,The Mark of Cain,2007,Drama,6.4,9877
India,Mappillai,2011,Action,3,9873
USA,Taxman,1998,Action,5.1,9871
USA,Wild Horses,2015,Crime,4.8,9867
South Korea,Go-yang-i-leul boo-tak-hae,2001,Drama,7.3,9866
