country,original_title,year,genre,avg_vote,votes,worlwide_gross_income
South Korea,Nae-bu-ja-deul,2015,Action,7.0,2690,61653908.0
USA,The 13th Warrior,1999,Action,6.6,114625,61698899.0
UK,Valiant,2005,Animation,5.5,20632,61746888.0
USA,Patton,1970,Biography,7.9,92387,61749765.0
Japan,Dragon Ball Z: Doragon bôru Z - Fukkatsu no 'F',2015,Animation,7.3,19909,61768190.0
UK,The Imaginarium of Doctor Parnassus,2009,Adventure,6.8,142863,61808775.0
Germany,Friday Night Lights,2004,Action,7.2,58029,61950770.0
USA,Snakes on a Plane,2006,Action,5.4,130298,62022014.0
UK,Brooklyn,2015,Drama,7.5,127832,62076141.0
UK,Captain Corelli's Mandolin,2001,Drama,5.9,32547,62112895.0
USA,Down and Out in Beverly Hills,1986,Comedy,6.2,15285,62134225.0
France,Deux frères,2004,Adventure,7.1,14246,62174008.0
UK,47 Meters Down,2017,Adventure,5.6,47617,62198461.0
USA,28 Days,2000,Comedy,6.1,43672,62198945.0
USA,Honey,2003,Drama,5.4,42827,62228395.0
USA,Like Mike,2002,Comedy,5.3,18656,62274780.0
USA,Year One,2009,Comedy,4.9,90686,62357900.0
USA,Snow Day,2000,Adventure,5.1,11354,62464731.0
India,Andhadhun,2018,Crime,8.3,65800,62475342.0
UK,A Fish Called Wanda,1988,Comedy,7.5,129476,62493712.0
Mexico,How to Be a Latin Lover,2017,Comedy,6.0,13639,62547032.0
UK,The Crying Game,1992,Crime,7.2,50217,62548947.0
USA,After the Sunset,2004,Action,6.3,44097,62657868.0
USA,Runner Runner,2013,Crime,5.6,60027,62675095.0
USA,Devil,2010,Horror,6.2,127717,62695489.0
USA,Proof of Life,2000,Action,6.2,54367,62761005.0
USA,The Reaping,2007,Horror,5.6,41606,62771059.0
USA,The Nice Guys,2016,Action,7.4,270133,62788218.0
France,Le petit Nicolas,2009,Comedy,7.1,12092,62794894.0
Germany,Inkheart,2008,Adventure,6.1,72373,62803180.0
USA,The Mountain Between Us,2017,Action,6.4,64703,62832209.0
USA,Piglet's Big Movie,2003,Animation,6.2,6758,62870546.0
USA,Unfriended,2014,Horror,5.5,66829,62882090.0
USA,The Longest Ride,2015,Drama,7.1,75070,62944815.0
USA,Jeepers Creepers 2,2003,Horror,5.6,57297,63102666.0
USA,Beavis and Butt-Head Do America,1996,Animation,6.8,50696,63118386.0
USA,Dave,1993,Comedy,6.8,48156,63270710.0
USA,The Host,2013,Action,5.9,109649,63365859.0
USA,Madea's Family Reunion,2006,Comedy,5.2,10453,63368939.0
USA,Tango & Cash,1989,Action,6.4,94231,63408614.0
USA,Side Effects,2013,Crime,7.1,177680,63414135.0
USA,The Fox and the Hound,1981,Animation,7.3,82812,63456988.0
USA,Begin Again,2013,Comedy,7.4,139728,63464861.0
USA,Dragon: The Bruce Lee Story,1993,Action,7.0,27029,63513743.0
USA,Conan the Barbarian,2011,Action,5.2,94170,63523283.0
USA,Risky Business,1983,Comedy,6.8,79137,63541777.0
USA,Footloose,2011,Comedy,5.9,45665,63543328.0
UK,Thunderball,1965,Action,7.0,103075,63595658.0
Brazil,Tropa de Elite 2: O Inimigo Agora é Outro,2010,Action,8.0,78166,63618850.0
USA,"Hail, Caesar!",2016,Comedy,6.3,121472,63647656.0
USA,Precious,2009,Drama,7.3,104158,63649529.0
USA,What About Bob?,1991,Comedy,7.0,61318,63707829.0
USA,The Witches of Eastwick,1987,Comedy,6.5,60564,63766510.0
USA,High Crimes,2002,Crime,6.4,38167,63781810.0
USA,Hanna,2011,Action,6.8,188093,63782078.0
USA,The Goonies,1985,Adventure,7.8,237191,63849520.0
USA,Carlito's Way,1993,Crime,7.9,196564,63851527.0
UK,The Inbetweeners 2,2014,Comedy,6.4,40286,63852235.0
USA,In & Out,1997,Comedy,6.4,37988,63856929.0
USA,My Cousin Vinny,1992,Comedy,7.6,104026,64088552.0
UK,The Danish Girl,2015,Biography,7.1,159718,64191523.0
Belgium,The House of Magic,2013,Animation,6.2,6066,64197205.0
Germany,Fack ju Göhte 3,2017,Comedy,5.4,4613,64236772.0
Germany,Isle of Dogs,2018,Animation,7.9,132797,64241499.0
USA,Wag the Dog,1997,Comedy,7.2,77724,64256513.0
USA,Sudden Death,1995,Action,5.8,31520,64350171.0
USA,Fences,2016,Drama,7.2,95317,64414761.0
Lebanon,Capharnaüm,2018,Drama,8.4,53506,64417003.0
France,Kiss of the Dragon,2001,Action,6.6,60154,64437847.0
USA,Baby Mama,2008,Comedy,6.0,41704,64444713.0
Canada,Miracle,2004,Biography,7.5,46846,64445708.0
Canada,Monster Trucks,2016,Action,5.6,14985,64493915.0
USA,Happy Death Day 2U,2019,Comedy,6.2,52547,64600152.0
USA,The Darkest Hour,2011,Action,4.9,57179,64626786.0
USA,God's Not Dead,2014,Drama,4.7,39834,64676349.0
USA,Hot Tub Time Machine,2010,Comedy,6.4,160018,64780213.0
USA,Mr. Mom,1983,Comedy,6.5,20559,64783827.0
Spain,Hable con ella,2002,Drama,7.9,102798,64790996.0
USA,Lions for Lambs,2007,Crime,6.2,46840,64811540.0
UK,The Bank Job,2008,Crime,7.2,171338,64828421.0
South Korea,Hae-jeok: Ba-da-ro gan san-jeok,2014,Action,6.6,2752,64858224.0
USA,Staying Alive,1983,Drama,4.7,14280,64892670.0
USA,The Benchwarmers,2006,Comedy,5.5,47627,64962629.0
USA,K-PAX,2001,Drama,7.4,173235,65001485.0
UK,28 Weeks Later,2007,Action,7.0,254815,65048678.0
USA,Zathura: A Space Adventure,2005,Action,6.2,90965,65079104.0
USA,*batteries not included,1987,Comedy,6.7,30793,65088797.0
USA,Space Chimps,2008,Animation,4.5,10639,65097693.0
USA,Something Borrowed,2011,Comedy,5.9,56809,65100369.0
France,Taxi 4,2007,Action,5.6,26281,65125001.0
USA,Underdog,2007,Action,4.7,19301,65270477.0
USA,Moonlight,2016,Drama,7.4,263568,65336603.0
USA,Taking Lives,2004,Crime,6.3,78956,65470529.0
France,Taxi 3,2003,Action,5.8,39644,65497208.0
USA,The Ten Commandments,1956,Adventure,7.8,62358,65500000.0
USA,Matchstick Men,2003,Comedy,7.3,122129,65565672.0
USA,The Hard Way,1991,Action,6.4,18118,65595485.0
USA,The Age of Adaline,2015,Drama,7.2,150664,65663276.0
USA,16 Blocks,2006,Action,6.6,125166,65664721.0
USA,Stakeout,1987,Action,6.6,23011,65673233.0
UK,K-19: The Widowmaker,2002,Drama,6.7,58714,65716126.0
USA,Sweet November,2001,Drama,6.7,84353,65754228.0
USA,Stuck on You,2003,Comedy,5.7,50580,65784503.0
Ireland,In the Name of the Father,1993,Biography,8.1,152802,65796862.0
UK,The Muppet Movie,1979,Adventure,7.6,31920,65810475.0
USA,Life of the Party,2018,Comedy,5.6,32014,65859911.0
USA,Flags of Our Fathers,2006,Action,7.0,116024,65900249.0
USA,Barbershop 2: Back in Business,2004,Comedy,5.7,14025,65991448.0
USA,"What's Up, Doc?",1972,Comedy,7.7,19253,66000000.0
USA,Scarface,1983,Crime,8.3,721343,66023585.0
USA,August Rush,2007,Drama,7.5,102363,66122026.0
USA,Smokey and the Bandit II,1980,Action,5.3,14463,66132626.0
USA,The Spy Next Door,2010,Action,5.4,39646,66166000.0
USA,Bad Company,2002,Action,5.6,44366,66200782.0
Japan,One Piece Film: Gold,2016,Animation,7.3,3756,66207073.0
USA,Mile 22,2018,Action,6.1,62874,66308758.0
USA,"Love, Simon",2018,Comedy,7.6,94565,66316289.0
USA,Mighty Morphin Power Rangers: The Movie,1995,Action,5.2,24842,66433194.0
USA,Not Another Teen Movie,2001,Comedy,5.7,95477,66468332.0
USA,Street Kings,2008,Action,6.8,106070,66476363.0
USA,Take the Lead,2006,Drama,6.6,24557,66500090.0
UK,Victoria & Abdul,2017,Biography,6.8,30878,66558465.0
USA,Thirteen Days,2000,Drama,7.3,53099,66579890.0
USA,Dragnet,1987,Comedy,6.0,31238,66673516.0
South Korea,Geom-sa-oe-jeon,2016,Crime,6.6,2257,66736633.0
UK,Selma,2014,Biography,7.5,84249,66787908.0
USA,Madea's Witness Protection,2012,Comedy,4.9,9945,66899242.0
France,Joan of Arc,1999,Adventure,6.4,63333,66976317.0
South Africa,The Giver,2014,Drama,6.5,110327,66980456.0
USA,Skyline,2010,Action,4.4,85700,66984887.0
USA,When a Stranger Calls,2006,Horror,5.1,42431,67062123.0
USA,"Se, jie",2007,Drama,7.5,36636,67091915.0
Sweden,Flickan som lekte med elden,2009,Crime,7.2,89534,67153225.0
India,War,2019,Action,6.5,18092,67179155.0
USA,Coal Miner's Daughter,1980,Biography,7.5,16303,67182787.0
USA,Boogeyman,2005,Drama,4.2,29341,67192859.0
USA,American Assassin,2017,Action,6.2,67929,67234188.0
USA,The Little Rascals,1994,Comedy,6.3,42135,67308282.0
USA,Broadcast News,1987,Comedy,7.2,26257,67331309.0
USA,Star Trek: Nemesis,2002,Action,6.4,72598,67336470.0
USA,The Next Three Days,2010,Action,7.4,178794,67448651.0
USA,12 Strong,2018,Action,6.6,64601,67450815.0
USA,Bandits,2001,Comedy,6.5,64706,67631903.0
USA,Sudden Impact,1983,Action,6.7,39855,67642693.0
USA,Jersey Boys,2014,Biography,6.8,32397,67647013.0
USA,Austin Powers: International Man of Mystery,1997,Adventure,7.0,217740,67683989.0
China,A Beautiful Day in the Neighborhood,2019,Biography,7.3,50284,67760877.0
USA,The American,2010,Crime,6.3,90601,67876281.0
UK,Octopussy,1983,Action,6.6,93025,67893619.0
USA,Legion,2010,Action,5.2,97780,67918658.0
USA,Prime,2005,Comedy,6.2,39316,67937494.0
Spain,Todo sobre mi madre,1999,Drama,7.8,87125,67952969.0
Japan,Manbiki kazoku,2018,Crime,8.0,56701,67999335.0
China,Huo Yuan Jia,2006,Action,7.6,72054,68072848.0
Italy,Gomorra,2008,Crime,7.0,45689,68089668.0
USA,Frequency,2000,Crime,7.3,99464,68106245.0
Canada,Saw VI,2009,Horror,6.0,99688,68234154.0
USA,Moonrise Kingdom,2012,Comedy,7.8,311669,68263166.0
USA,The Watch,2012,Comedy,5.7,119823,68267862.0
USA,Star Wars: The Clone Wars,2008,Animation,5.9,55692,68282844.0
USA,Open Range,2003,Action,7.4,65567,68296293.0
Russia,Stalingrad,2013,Action,5.6,15487,68316452.0
USA,Ghost Ship,2002,Horror,5.5,91847,68349884.0
USA,Dark Water,2005,Drama,5.6,59001,68357079.0
Japan,Gekijô-ban poketto monsutâ: Kesshô-tô no teiô,2000,Animation,5.9,12761,68411275.0
USA,Thir13en Ghosts,2001,Fantasy,5.6,77992,68467960.0
USA,Dan in Real Life,2007,Comedy,6.7,96790,68474305.0
Germany,Looney Tunes: Back in Action,2003,Animation,5.7,32441,68514844.0
USA,The Call,2013,Crime,6.7,110304,68572631.0
UK,StreetDance 2,2012,Drama,5.7,8804,68599686.0
USA,Playing with Fire,2019,Comedy,5.0,8766,68631669.0
USA,Letters from Iwo Jima,2006,Action,7.9,152152,68673228.0
Japan,Gedo senki,2006,Animation,6.4,34091,68673762.0
USA,Witness,1985,Crime,7.4,84424,68706993.0
Canada,The Nut Job 2: Nutty by Nature,2017,Animation,5.4,5636,68743485.0
Australia,House of Wax,2005,Horror,5.3,113634,68766121.0
USA,Land of the Lost,2009,Action,5.3,64796,68777554.0
USA,Don Juan DeMarco,1994,Comedy,6.7,47408,68792531.0
USA,John Tucker Must Die,2006,Comedy,5.8,78531,68844775.0
USA,Conan the Barbarian,1982,Action,6.9,135134,68851475.0
UK,Anna Karenina,2012,Drama,6.6,89890,68929150.0
UK,2001: A Space Odyssey,1968,Adventure,8.3,587866,68989547.0
USA,The Men Who Stare at Goats,2009,Comedy,6.2,125633,69095771.0
Australia,Babe: Pig in the City,1998,Adventure,5.7,31156,69131860.0
USA,The Sweetest Thing,2002,Comedy,5.2,54312,69319426.0
USA,The X Files: I Want to Believe,2008,Crime,5.9,87917,69363381.0
Malta,13 Hours,2016,Action,7.3,115037,69411370.0
France,Un long dimanche de fiançailles,2004,Drama,7.6,70209,69424389.0
France,The Last Exorcism,2010,Horror,5.6,47426,69432527.0
USA,Mr. Magorium's Wonder Emporium,2007,Comedy,6.2,42042,69474661.0
USA,Because I Said So,2007,Comedy,5.7,36905,69485490.0
South Korea,Eksiteu,2019,Action,7.0,3264,69501772.0
USA,The Best Little Whorehouse in Texas,1982,Comedy,6.0,9622,69701637.0
USA,The Dilemma,2011,Comedy,5.3,51300,69721966.0
USA,After,2019,Drama,5.4,30745,69733482.0
USA,The Brave One,2007,Action,6.7,57722,69787394.0
USA,Splash,1984,Comedy,6.2,67766,69821334.0
USA,Private Benjamin,1980,Comedy,6.2,23018,69847348.0
USA,Curious George,2006,Animation,6.5,15234,69865924.0
Italy,Sole a catinelle,2013,Comedy,6.3,5263,69903094.0
USA,The Cabin in the Woods,2011,Horror,7.0,366795,69935600.0
USA,The Hills Have Eyes,2006,Horror,6.4,155984,70008952.0
USA,3:10 to Yuma,2007,Action,7.7,284071,70016220.0
USA,A Cinderella Story,2004,Comedy,5.9,79453,70067909.0
USA,Grumpy Old Men,1993,Comedy,7.0,42142,70172621.0
USA,License to Wed,2007,Comedy,5.3,37549,70181325.0
USA,Think Like a Man Too,2014,Comedy,5.8,19525,70181428.0
USA,Purple Rain,1984,Drama,6.6,19104,70261906.0
USA,The House Bunny,2008,Comedy,5.5,78215,70439696.0
Japan,Okuribito,2008,Drama,8.1,47665,70442129.0
USA,Children of Men,2006,Adventure,7.9,456395,70595464.0
USA,All the President's Men,1976,Biography,8.0,99874,70600000.0
USA,Stop! Or My Mom Will Shoot,1992,Action,4.3,37776,70611210.0
France,Sammy's avonturen: De geheime doorgang,2010,Animation,6.1,6761,70627617.0
USA,Any Which Way You Can,1980,Action,6.2,17116,70687344.0
USA,The Grudge 2,2006,Horror,5.1,46658,70711175.0
USA,Ferris Bueller's Day Off,1986,Comedy,7.8,313852,70712677.0
France,Le pacte des loups,2001,Action,7.0,61834,70752904.0
USA,Son of God,2014,Biography,5.7,18152,70829270.0
USA,Groundhog Day,1993,Comedy,8.0,569359,70906973.0
USA,Anacondas: The Hunt for the Blood Orchid,2004,Action,4.7,28465,70992898.0
UK,The Counselor,2013,Crime,5.3,95281,71009334.0
USA,xXx: State of the Union,2005,Action,4.4,66509,71022693.0
USA,Turner & Hooch,1989,Comedy,6.2,62969,71079915.0
Germany,Down to Earth,2001,Comedy,5.5,21389,71186502.0
USA,The Rescuers,1977,Animation,6.9,56808,71215869.0
USA,Taxi,2004,Action,4.5,39581,71255003.0
South Korea,Haeundae,2009,Action,5.6,3811,71283278.0
USA,Holes,2003,Adventure,7.0,75840,71406573.0
France,Brick Mansions,2014,Action,5.7,39400,71416730.0
USA,The Royal Tenenbaums,2001,Comedy,7.6,260939,71441250.0
France,Colombiana,2011,Action,6.4,92462,71508440.0
USA,Grumpier Old Men,1995,Comedy,6.7,23742,71518503.0
USA,Run All Night,2015,Action,6.6,99967,71561644.0
USA,Superhero Movie,2008,Action,4.5,62728,71571300.0
USA,Funny People,2009,Comedy,6.3,113065,71585235.0
USA,3 Men and a Little Lady,1990,Comedy,5.5,22266,71609321.0
USA,Ruthless People,1986,Comedy,6.9,25348,71624879.0
UK,Rules of Engagement,2000,Drama,6.4,43780,71732303.0
UK,"O Brother, Where Art Thou?",2000,Adventure,7.7,279523,71868327.0
USA,The Adventures of Sharkboy and Lavagirl 3-D,2005,Action,3.5,30917,71992655.0
France,Babylon A.D.,2008,Action,5.6,92528,72109200.0
USA,Around the World in 80 Days,2004,Action,5.9,83358,72178895.0
USA,The Cannonball Run,1981,Action,6.3,32503,72179579.0
USA,What Men Want,2019,Comedy,5.2,20016,72216294.0
USA,Problem Child,1990,Comedy,5.5,27909,72270891.0
USA,Second Act,2018,Comedy,5.8,21061,72294066.0
France,Qu'est-ce qu'on a encore fait au bon Dieu?,2019,Comedy,6.1,5406,72300780.0
UK,Doctor Sleep,2019,Drama,7.4,121789,72381712.0
USA,Diary of a Wimpy Kid: Rodrick Rules,2011,Comedy,6.5,25466,72526996.0
USA,Urban Legend,1998,Horror,5.6,58580,72527595.0
USA,Lord of War,2005,Action,7.6,289908,72617068.0
France,The Transporter Refueled,2015,Action,5.2,38389,72629670.0
USA,My Fair Lady,1964,Drama,7.8,84812,72661442.0
USA,"Yours, Mine & Ours",2005,Comedy,5.5,26343,72662923.0
USA,National Lampoon's Christmas Vacation,1989,Comedy,7.6,148350,72705146.0
France,La famille Bélier,2014,Comedy,7.3,23822,72751538.0
USA,Lady in the Water,2006,Drama,5.5,93773,72785169.0
USA,The Best Man Holiday,2013,Comedy,6.7,14631,72835710.0
USA,Without a Paddle,2004,Adventure,5.9,43716,73029190.0
USA,Here Comes the Boom,2012,Action,6.4,84767,73100172.0
USA,"Dude, Where's My Car?",2000,Comedy,5.5,132973,73180723.0
USA,To Rome with Love,2012,Comedy,6.3,83182,73244881.0
USA,War Room,2015,Drama,6.5,12967,73256266.0
Germany,Charlie's Angels,2019,Action,4.7,49824,73279888.0
USA,Life,1999,Comedy,6.8,44729,73475268.0
USA,The Core,2003,Action,5.5,91958,73498611.0
USA,Perfect Stranger,2007,Crime,5.7,44367,73534117.0
USA,The Jerk,1979,Comedy,7.2,52104,73691419.0
USA,Obsessed,2009,Drama,5.0,28997,73830347.0
UK,Cats,2019,Comedy,2.8,35962,73832113.0
USA,Divine Secrets of the Ya-Ya Sisterhood,2002,Drama,6.1,17846,73839240.0
Hong Kong,Yi dai zong shi,2013,Action,6.6,30815,73906736.0
USA,The Hurricane,1999,Biography,7.6,90121,73956241.0
USA,Miracles from Heaven,2016,Biography,7.1,20682,73983003.0
USA,The One,2001,Action,5.9,87736,74005691.0
USA,Eternal Sunshine of the Spotless Mind,2004,Drama,8.3,889875,74036715.0
USA,Always,1989,Drama,6.4,27445,74134790.0
USA,The Boy,2016,Horror,6.0,77485,74136180.0
USA,Oliver & Company,1988,Animation,6.7,42706,74151346.0
USA,August: Osage County,2013,Comedy,7.2,83412,74188937.0
USA,Hard Target,1993,Action,6.2,43473,74189677.0
Japan,One Piece Film Z,2012,Animation,7.9,5693,74223861.0
USA,Beetlejuice,1988,Comedy,7.5,251894,74270074.0
USA,Ben-Hur,1959,Adventure,8.1,214854,74427638.0
South Korea,Wang-ui namja,2005,Drama,7.4,4966,74539870.0
USA,From Hell,2001,Horror,6.8,144714,74558115.0
USA,Random Hearts,1999,Drama,5.3,19730,74608570.0
Canada,Crimson Peak,2015,Drama,6.5,126982,74679822.0
USA,A Madea Family Funeral,2019,Comedy,4.4,3590,74747725.0
USA,The Prince of Tides,1991,Drama,6.7,15808,74787599.0
Japan,"Sekai no chûshin de, ai o sakebu",2004,Drama,7.2,2789,74849073.0
USA,10,1979,Comedy,6.1,14946,74865517.0
China,Dong wu shi jie,2018,Action,6.5,3414,74922830.0
USA,Escape from Planet Earth,2012,Animation,5.9,24242,74939189.0
USA,The Kite Runner,2007,Drama,7.6,76630,75011029.0
USA,Easy A,2010,Comedy,7.0,350390,75026216.0
USA,Larry Crowne,2011,Comedy,6.1,62434,75055070.0
South Korea,D-War,2007,Action,3.5,23527,75108817.0
Canada,The Spy Who Dumped Me,2018,Action,6.0,65737,75339459.0
UK,The Count of Monte Cristo,2002,Action,7.8,126871,75395048.0
USA,The Change-Up,2011,Comedy,6.3,164052,75450437.0
Russia,Searching,2018,Drama,7.6,132937,75462037.0
USA,The Last of the Mohicans,1992,Action,7.7,145731,75505856.0
USA,Stomp the Yard,2007,Drama,5.4,21578,75511123.0
USA,30 Days of Night,2007,Action,6.6,161844,75513170.0
Germany,Der Schuh des Manitu,2001,Comedy,6.7,16973,75675074.0
UK,Elizabeth: The Golden Age,2007,Biography,6.8,66019,75782758.0
China,A Dog's Journey,2019,Adventure,7.5,16902,75790499.0
USA,Sicario: Day of the Soldado,2018,Action,7.1,119798,75837743.0
Italy,Quo vado?,2016,Comedy,6.6,9421,75878701.0
USA,Revolutionary Road,2008,Drama,7.3,192030,75981180.0
UK,Widows,2018,Crime,6.9,82616,75984700.0
USA,Death Race,2008,Action,6.4,195474,76014335.0
USA,Kate & Leopold,2001,Comedy,6.4,77852,76019048.0
USA,The Pink Panther 2,2009,Action,5.6,41718,76025134.0
USA,Vice,2018,Biography,7.2,113257,76073488.0
USA,The Mechanic,2011,Action,6.6,148447,76130093.0
USA,There Will Be Blood,2007,Drama,8.2,502968,76181545.0
USA,Diary of a Wimpy Kid,2010,Comedy,6.2,41732,76196538.0
USA,Kubo and the Two Strings,2016,Animation,7.8,115075,76249438.0
USA,The Untouchables,1987,Crime,7.9,272868,76270454.0
USA,The Ides of March,2011,Drama,7.1,212573,76338111.0
Germany,(T)Raumschiff Surprise - Periode 1,2004,Comedy,5.4,13128,76341401.0
USA,Cruel Intentions,1999,Drama,6.8,176314,76347426.0
USA,Fantasia,1940,Animation,7.8,86795,76411401.0
UK,Cold Pursuit,2019,Action,6.2,53831,76419755.0
USA,The Road to El Dorado,2000,Animation,6.9,82217,76432727.0
South Korea,Taegukgi hwinalrimyeo,2004,Action,8.1,37339,76459252.0
USA,Star Trek III: The Search for Spock,1984,Action,6.7,73295,76471046.0
Germany,Bad Santa,2003,Comedy,7.0,131787,76488889.0
USA,The Unborn,2009,Drama,4.8,48970,76514050.0
UK,Bend It Like Beckham,2002,Comedy,6.6,103036,76585828.0
USA,The Book Thief,2013,Drama,7.6,125322,76586316.0
USA,Father of the Bride Part II,1995,Comedy,6.1,33587,76594107.0
USA,The Ladykillers,2004,Comedy,6.2,97912,76665191.0
USA,Coach Carter,2005,Biography,7.3,123840,76669554.0
India,Sanju,2018,Biography,7.8,46057,76693052.0
USA,United 93,2006,Action,7.5,97070,76700659.0
USA,"I, Frankenstein",2014,Action,5.1,77469,76801179.0
USA,Drive,2011,Crime,7.8,558693,76976666.0
USA,Barbershop,2002,Comedy,6.3,29018,77063924.0
USA,Mike and Dave Need Wedding Dates,2016,Comedy,6.0,80771,77068246.0
USA,Poltergeist,1982,Horror,7.3,139180,77142388.0
USA,Fame,2009,Comedy,5.1,15830,77211836.0
USA,Diary of a Wimpy Kid: Dog Days,2012,Comedy,6.3,21460,77229695.0
Germany,Das Leben der Anderen,2006,Drama,8.4,349642,77356942.0
USA,The Back-up Plan,2010,Comedy,5.4,47803,77477008.0
USA,Serendipity,2001,Comedy,6.9,102107,77516304.0
USA,The Haunting in Connecticut,2009,Drama,5.9,58469,77578320.0
USA,Next,2007,Action,6.2,146484,77621983.0
USA,Windtalkers,2002,Action,6.1,64627,77628265.0
USA,Hostage,2005,Action,6.6,105706,77663556.0
Germany,Fack ju Göhte,2013,Comedy,6.9,26075,77676735.0
USA,The Number 23,2007,Crime,6.4,191157,77677553.0
China,Xiao shi dai,2013,Drama,3.1,2098,77717014.0
USA,Out of Sight,1998,Comedy,7.0,83715,77745568.0
USA,Showtime,2002,Action,5.5,59940,77885672.0
USA,Orphan,2009,Horror,6.9,187299,77912251.0
USA,Hooper,1978,Action,6.4,5865,78000000.0
Japan,Shin Gojira,2016,Action,6.7,21363,78053145.0
USA,Mirrors,2008,Horror,6.2,100915,78094714.0
USA,Exorcist: The Beginning,2004,Horror,5.2,32932,78110021.0
Germany,Honig im Kopf,2014,Comedy,6.6,5918,78127384.0
USA,Tag,2018,Action,6.5,109263,78130625.0
USA,Duplicity,2009,Comedy,6.1,46925,78176181.0
UK,The Other Boleyn Girl,2008,Biography,6.7,101894,78201830.0
USA,K-9,1989,Action,6.0,30989,78247647.0
USA,If I Stay,2014,Drama,6.7,113835,78274843.0
USA,Priest,2011,Action,5.7,113397,78309505.0
USA,R.I.P.D.,2013,Action,5.6,115892,78324220.0
USA,Scary Movie 5,2013,Comedy,3.5,64419,78378744.0
USA,Collateral Damage,2002,Action,5.5,71131,78382433.0
USA,The Family,2013,Comedy,6.3,108872,78418811.0
South Korea,Byeon-ho-in,2013,Drama,7.7,4956,78547586.0
China,Man cheng jin dai huang jin jia,2006,Action,7.0,41703,78568977.0
Spain,El orfanato,2007,Drama,7.4,144563,78638987.0
USA,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,Action,6.1,50731,78656813.0
UK,The Terminator,1984,Action,8.0,784356,78680331.0
USA,The Naked Gun: From the Files of Police Squad!,1988,Comedy,7.6,148550,78756177.0
Spain,Ocho apellidos vascos,2014,Comedy,6.5,15952,78768613.0
USA,The Sentinel,2006,Action,6.1,47295,78810595.0
USA,The Boss,2016,Comedy,5.4,42072,78844582.0
USA,48 Hrs.,1982,Action,6.9,67647,78868508.0
USA,Paranormal Activity: The Ghost Dimension,2015,Horror,4.6,24339,78903124.0
USA,Star Trek II: The Wrath of Khan,1982,Action,7.7,110769,78912963.0
